source,target
CHEMBL3933481,CHEMBL3949563
CHEMBL3971418,CHEMBL3904722
CHEMBL3971418,CHEMBL3932724
CHEMBL3971418,CHEMBL3928041
CHEMBL3971418,CHEMBL3904651
CHEMBL3971418,CHEMBL3903571
CHEMBL3971418,CHEMBL3985789
CHEMBL3971418,CHEMBL3907858
CHEMBL3971418,CHEMBL3969459
CHEMBL3971418,CHEMBL3942915
CHEMBL3971418,CHEMBL3891075
CHEMBL3971418,CHEMBL3913634
CHEMBL3971418,CHEMBL3935818
CHEMBL3949670,CHEMBL3892420
CHEMBL3949670,CHEMBL3908329
CHEMBL3949670,CHEMBL3952769
CHEMBL3949670,CHEMBL3894278
CHEMBL3949670,CHEMBL3905209
CHEMBL3949670,CHEMBL3923100
CHEMBL3949670,CHEMBL3906356
CHEMBL3949670,CHEMBL3915583
CHEMBL3949670,CHEMBL3947414
CHEMBL3949670,CHEMBL3928041
CHEMBL3949670,CHEMBL3940738
CHEMBL3949670,CHEMBL3985789
CHEMBL3949670,CHEMBL3945243
CHEMBL3949670,CHEMBL3984963
CHEMBL3949670,CHEMBL3914118
CHEMBL3949670,CHEMBL3908395
CHEMBL3949670,CHEMBL3900560
CHEMBL3949670,CHEMBL3949563
CHEMBL3949670,CHEMBL3910228
CHEMBL3949670,CHEMBL3910515
CHEMBL3949670,CHEMBL3968289
CHEMBL3949670,CHEMBL3959554
CHEMBL3949670,CHEMBL3937535
CHEMBL3949670,CHEMBL3971668
CHEMBL3949670,CHEMBL3933178
CHEMBL3905209,CHEMBL3954987
CHEMBL3905209,CHEMBL3923100
CHEMBL3905209,CHEMBL3908329
CHEMBL3905209,CHEMBL3892917
CHEMBL3905209,CHEMBL3894278
CHEMBL3905209,CHEMBL3915583
CHEMBL3905209,CHEMBL3945243
CHEMBL3905209,CHEMBL3947138
CHEMBL3905209,CHEMBL3943544
CHEMBL3905209,CHEMBL3908395
CHEMBL3905209,CHEMBL3900560
